Channel;Region;Selected Month;Call Timestamp;Id;Month;Response Time;% Met or Above SLA;Met SLA;Number of Calls;SLA Difference to Target;SLA Target Tick +ve
Call-Center;West;True;30/11/2020;14346;1/11/2020;Within SLA;100%;1;1;28%;✓
Call-Center;West;True;30/11/2020;1831;1/11/2020;Within SLA;100%;1;1;28%;✓
Call-Center;West;True;24/11/2020;25880;1/11/2020;Within SLA;100%;1;1;28%;✓
Call-Center;West;True;25/11/2020;14899;1/11/2020;Within SLA;100%;1;1;28%;✓
Call-Center;West;True;9/11/2020;7547;1/11/2020;Within SLA;100%;1;1;28%;✓
Call-Center;Central;True;26/11/2020;32551;1/11/2020;Within SLA;100%;1;1;28%;✓
Call-Center;Central;True;15/11/2020;14941;1/11/2020;Within SLA;100%;1;1;28%;✓
Call-Center;Central;True;9/11/2020;28302;1/11/2020;Within SLA;100%;1;1;28%;✓
Call-Center;Central;True;18/11/2020;13908;1/11/2020;Within SLA;100%;1;1;28%;✓
Call-Center;Central;True;20/11/2020;24889;1/11/2020;Within SLA;100%;1;1;28%;✓
Call-Center;Central;True;15/11/2020;27572;1/11/2020;Within SLA;100%;1;1;28%;✓
Call-Center;Central;True;7/11/2020;23094;1/11/2020;Within SLA;100%;1;1;28%;✓
Call-Center;Central;True;14/11/2020;31168;1/11/2020;Within SLA;100%;1;1;28%;✓
Call-Center;Central;True;25/11/2020;30820;1/11/2020;Within SLA;100%;1;1;28%;✓
Call-Center;Central;True;12/11/2020;18342;1/11/2020;Within SLA;100%;1;1;28%;✓
Call-Center;Central;True;29/11/2020;29323;1/11/2020;Within SLA;100%;1;1;28%;✓
Call-Center;Central;True;29/11/2020;29323;1/11/2020;Within SLA;100%;1;1;28%;✓
Call-Center;Central;True;7/11/2020;27959;1/11/2020;Within SLA;100%;1;1;28%;✓
Call-Center;Central;True;16/11/2020;16978;1/11/2020;Within SLA;100%;1;1;28%;✓
Call-Center;Central;True;14/11/2020;29233;1/11/2020;Within SLA;100%;1;1;28%;✓
Call-Center;Central;True;21/11/2020;30595;1/11/2020;Within SLA;100%;1;1;28%;✓
Call-Center;Central;True;21/11/2020;30595;1/11/2020;Within SLA;100%;1;1;28%;✓
Call-Center;Central;True;25/11/2020;22210;1/11/2020;Within SLA;100%;1;1;28%;✓
Call-Center;Central;True;25/11/2020;22210;1/11/2020;Within SLA;100%;1;1;28%;✓
Call-Center;Central;True;3/11/2020;13821;1/11/2020;Within SLA;100%;1;1;28%;✓
Call-Center;Central;True;25/11/2020;31462;1/11/2020;Within SLA;100%;1;1;28%;✓
Call-Center;Central;True;14/11/2020;29713;1/11/2020;Within SLA;100%;1;1;28%;✓
Call-Center;Central;True;7/11/2020;25535;1/11/2020;Within SLA;100%;1;1;28%;✓
Call-Center;Central;True;27/11/2020;14554;1/11/2020;Within SLA;100%;1;1;28%;✓
Call-Center;Central;True;25/11/2020;23854;1/11/2020;Within SLA;100%;1;1;28%;✓
Call-Center;Central;True;25/11/2020;33109;1/11/2020;Within SLA;100%;1;1;28%;✓
Call-Center;Central;True;5/11/2020;26141;1/11/2020;Within SLA;100%;1;1;28%;✓
Call-Center;Central;True;8/11/2020;13773;1/11/2020;Within SLA;100%;1;1;28%;✓
Call-Center;East;True;1/11/2020;31610;1/11/2020;Within SLA;100%;1;1;28%;✓
Call-Center;East;True;11/11/2020;20629;1/11/2020;Within SLA;100%;1;1;28%;✓
Call-Center;East;True;9/11/2020;17452;1/11/2020;Within SLA;100%;1;1;28%;✓
Call-Center;East;True;9/11/2020;17452;1/11/2020;Within SLA;100%;1;1;28%;✓
Call-Center;East;True;6/11/2020;32751;1/11/2020;Within SLA;100%;1;1;28%;✓
Call-Center;East;True;18/11/2020;21770;1/11/2020;Within SLA;100%;1;1;28%;✓
Call-Center;East;True;18/11/2020;21770;1/11/2020;Within SLA;100%;1;1;28%;✓
Call-Center;East;True;25/11/2020;21483;1/11/2020;Within SLA;100%;1;1;28%;✓
Call-Center;East;True;25/11/2020;21483;1/11/2020;Within SLA;100%;1;1;28%;✓
Call-Center;East;True;8/11/2020;22637;1/11/2020;Within SLA;100%;1;1;28%;✓
Call-Center;East;True;7/11/2020;26595;1/11/2020;Within SLA;100%;1;1;28%;✓
Call-Center;East;True;19/11/2020;15614;1/11/2020;Within SLA;100%;1;1;28%;✓
Call-Center;East;True;19/11/2020;15614;1/11/2020;Within SLA;100%;1;1;28%;✓
Call-Center;East;True;22/11/2020;22871;1/11/2020;Within SLA;100%;1;1;28%;✓
Call-Center;East;True;13/11/2020;27101;1/11/2020;Within SLA;100%;1;1;28%;✓
Call-Center;East;True;21/11/2020;19999;1/11/2020;Within SLA;100%;1;1;28%;✓
Call-Center;East;True;20/11/2020;20107;1/11/2020;Within SLA;100%;1;1;28%;✓
Call-Center;East;True;22/11/2020;23680;1/11/2020;Within SLA;100%;1;1;28%;✓
Call-Center;East;True;10/11/2020;17941;1/11/2020;Within SLA;100%;1;1;28%;✓
Call-Center;East;True;10/11/2020;17941;1/11/2020;Within SLA;100%;1;1;28%;✓
Call-Center;East;True;28/11/2020;28922;1/11/2020;Within SLA;100%;1;1;28%;✓
Call-Center;East;True;25/11/2020;23834;1/11/2020;Within SLA;100%;1;1;28%;✓
Call-Center;East;True;1/11/2020;21274;1/11/2020;Within SLA;100%;1;1;28%;✓
Call-Center;East;True;16/11/2020;31370;1/11/2020;Within SLA;100%;1;1;28%;✓
Call-Center;East;True;10/11/2020;21472;1/11/2020;Within SLA;100%;1;1;28%;✓
Call-Center;East;True;9/11/2020;24943;1/11/2020;Within SLA;100%;1;1;28%;✓
Call-Center;East;True;11/11/2020;32827;1/11/2020;Within SLA;100%;1;1;28%;✓
Call-Center;East;True;20/11/2020;21846;1/11/2020;Within SLA;100%;1;1;28%;✓
Call-Center;East;True;20/11/2020;21846;1/11/2020;Within SLA;100%;1;1;28%;✓
Call-Center;South;True;7/11/2020;25025;1/11/2020;Within SLA;100%;1;1;28%;✓
Call-Center;South;True;4/11/2020;18832;1/11/2020;Within SLA;100%;1;1;28%;✓
Call-Center;South;True;24/11/2020;26142;1/11/2020;Within SLA;100%;1;1;28%;✓
Call-Center;South;True;7/11/2020;15253;1/11/2020;Within SLA;100%;1;1;28%;✓
Call-Center;South;True;25/11/2020;26234;1/11/2020;Within SLA;100%;1;1;28%;✓
Call-Center;South;True;9/11/2020;20342;1/11/2020;Within SLA;100%;1;1;28%;✓
Call-Center;South;True;12/11/2020;15625;1/11/2020;Within SLA;100%;1;1;28%;✓
Call-Center;South;True;7/11/2020;23704;1/11/2020;Within SLA;100%;1;1;28%;✓
Call-Center;South;True;25/11/2020;22713;1/11/2020;Within SLA;100%;1;1;28%;✓
Call-Center;South;True;14/11/2020;14498;1/11/2020;Within SLA;100%;1;1;28%;✓
Call-Center;South;True;23/11/2020;21635;1/11/2020;Within SLA;100%;1;1;28%;✓
Call-Center;South;True;23/11/2020;21635;1/11/2020;Within SLA;100%;1;1;28%;✓
Call-Center;South;True;14/11/2020;18874;1/11/2020;Within SLA;100%;1;1;28%;✓
Call-Center;South;True;14/11/2020;18874;1/11/2020;Within SLA;100%;1;1;28%;✓
Call-Center;South;True;2/11/2020;25601;1/11/2020;Within SLA;100%;1;1;28%;✓
Call-Center;South;True;20/11/2020;31385;1/11/2020;Within SLA;100%;1;1;28%;✓
Call-Center;South;True;20/11/2020;31385;1/11/2020;Within SLA;100%;1;1;28%;✓
Call-Center;South;True;25/11/2020;15588;1/11/2020;Within SLA;100%;1;1;28%;✓
Call-Center;South;True;18/11/2020;18525;1/11/2020;Within SLA;100%;1;1;28%;✓
Call-Center;South;True;27/11/2020;29506;1/11/2020;Within SLA;100%;1;1;28%;✓
Call-Center;South;True;16/11/2020;13789;1/11/2020;Within SLA;100%;1;1;28%;✓
Call-Center;South;True;10/11/2020;22902;1/11/2020;Within SLA;100%;1;1;28%;✓
Call-Center;South;True;10/11/2020;22902;1/11/2020;Within SLA;100%;1;1;28%;✓
Call-Center;South;True;3/11/2020;15892;1/11/2020;Within SLA;100%;1;1;28%;✓
Call-Center;South;True;15/11/2020;26873;1/11/2020;Within SLA;100%;1;1;28%;✓
Call-Center;South;True;21/11/2020;17598;1/11/2020;Within SLA;100%;1;1;28%;✓
Call-Center;South;True;5/11/2020;25805;1/11/2020;Within SLA;100%;1;1;28%;✓
Call-Center;South;True;12/11/2020;14824;1/11/2020;Within SLA;100%;1;1;28%;✓
Call-Center;South;True;15/11/2020;14813;1/11/2020;Within SLA;100%;1;1;28%;✓
Call-Center;South;True;20/11/2020;14813;1/11/2020;Within SLA;100%;1;1;28%;✓
Call-Center;South;True;21/11/2020;24159;1/11/2020;Within SLA;100%;1;1;28%;✓
Call-Center;South;True;29/11/2020;14201;1/11/2020;Within SLA;100%;1;1;28%;✓
Call-Center;South;True;29/11/2020;14201;1/11/2020;Within SLA;100%;1;1;28%;✓
Call-Center;South;True;16/11/2020;13283;1/11/2020;Within SLA;100%;1;1;28%;✓
Call-Center;West;True;15/11/2020;14975;1/11/2020;Within SLA;100%;1;1;28%;✓
Call-Center;West;True;29/11/2020;25956;1/11/2020;Within SLA;100%;1;1;28%;✓
Call-Center;West;True;22/11/2020;16154;1/11/2020;Within SLA;100%;1;1;28%;✓
Call-Center;West;True;28/11/2020;27261;1/11/2020;Within SLA;100%;1;1;28%;✓
Call-Center;West;True;30/11/2020;16280;1/11/2020;Within SLA;100%;1;1;28%;✓
Call-Center;West;True;19/11/2020;22834;1/11/2020;Within SLA;100%;1;1;28%;✓
Call-Center;West;True;22/11/2020;14092;1/11/2020;Within SLA;100%;1;1;28%;✓
Call-Center;West;True;22/11/2020;14092;1/11/2020;Within SLA;100%;1;1;28%;✓
Call-Center;West;True;26/11/2020;25073;1/11/2020;Within SLA;100%;1;1;28%;✓
Call-Center;West;True;29/11/2020;26486;1/11/2020;Within SLA;100%;1;1;28%;✓
Call-Center;West;True;27/11/2020;13770;1/11/2020;Within SLA;100%;1;1;28%;✓
Call-Center;West;True;3/11/2020;29811;1/11/2020;Within SLA;100%;1;1;28%;✓
Call-Center;West;True;3/11/2020;29811;1/11/2020;Within SLA;100%;1;1;28%;✓
Call-Center;West;True;11/11/2020;18830;1/11/2020;Within SLA;100%;1;1;28%;✓
Call-Center;West;True;5/11/2020;24328;1/11/2020;Within SLA;100%;1;1;28%;✓
Call-Center;West;True;1/11/2020;16889;1/11/2020;Within SLA;100%;1;1;28%;✓
Call-Center;West;True;4/11/2020;13137;1/11/2020;Within SLA;100%;1;1;28%;✓
Call-Center;West;True;12/11/2020;26129;1/11/2020;Within SLA;100%;1;1;28%;✓
Call-Center;West;True;12/11/2020;26129;1/11/2020;Within SLA;100%;1;1;28%;✓
Call-Center;West;True;17/11/2020;15148;1/11/2020;Within SLA;100%;1;1;28%;✓
Call-Center;West;True;14/11/2020;14791;1/11/2020;Within SLA;100%;1;1;28%;✓
Call-Center;West;True;25/11/2020;25772;1/11/2020;Within SLA;100%;1;1;28%;✓
Call-Center;West;True;25/11/2020;14456;1/11/2020;Within SLA;100%;1;1;28%;✓
Call-Center;West;True;19/11/2020;31619;1/11/2020;Within SLA;100%;1;1;28%;✓
Call-Center;West;True;25/11/2020;20638;1/11/2020;Within SLA;100%;1;1;28%;✓
Call-Center;West;True;16/11/2020;21786;1/11/2020;Within SLA;100%;1;1;28%;✓
Call-Center;West;True;19/11/2020;19723;1/11/2020;Within SLA;100%;1;1;28%;✓
Call-Center;West;True;19/11/2020;30704;1/11/2020;Within SLA;100%;1;1;28%;✓
Call-Center;West;True;11/11/2020;18087;1/11/2020;Within SLA;100%;1;1;28%;✓
Call-Center;West;True;11/11/2020;18087;1/11/2020;Within SLA;100%;1;1;28%;✓
Call-Center;West;True;27/11/2020;29068;1/11/2020;Within SLA;100%;1;1;28%;✓
Call-Center;West;True;21/11/2020;13612;1/11/2020;Within SLA;100%;1;1;28%;✓
Call-Center;West;True;28/11/2020;24593;1/11/2020;Within SLA;100%;1;1;28%;✓
Call-Center;West;True;28/11/2020;24593;1/11/2020;Within SLA;100%;1;1;28%;✓
Call-Center;West;True;1/11/2020;22047;1/11/2020;Within SLA;100%;1;1;28%;✓
Call-Center;West;True;24/11/2020;33028;1/11/2020;Within SLA;100%;1;1;28%;✓
Call-Center;West;True;12/11/2020;24074;1/11/2020;Within SLA;100%;1;1;28%;✓
Call-Center;Central;True;2/11/2020;28727;1/11/2020;Within SLA;100%;1;1;28%;✓
Call-Center;Central;True;2/11/2020;28727;1/11/2020;Within SLA;100%;1;1;28%;✓
Call-Center;Central;True;29/11/2020;33015;1/11/2020;Within SLA;100%;1;1;28%;✓
Call-Center;Central;True;28/11/2020;23860;1/11/2020;Within SLA;100%;1;1;28%;✓
Call-Center;Central;True;28/11/2020;23860;1/11/2020;Within SLA;100%;1;1;28%;✓
Call-Center;Central;True;22/11/2020;22924;1/11/2020;Within SLA;100%;1;1;28%;✓
Call-Center;Central;True;28/11/2020;28809;1/11/2020;Within SLA;100%;1;1;28%;✓
Call-Center;Central;True;25/11/2020;26758;1/11/2020;Within SLA;100%;1;1;28%;✓
Call-Center;Central;True;25/11/2020;26758;1/11/2020;Within SLA;100%;1;1;28%;✓
Call-Center;Central;True;8/11/2020;20652;1/11/2020;Within SLA;100%;1;1;28%;✓
Call-Center;Central;True;14/11/2020;28846;1/11/2020;Within SLA;100%;1;1;28%;✓
Call-Center;Central;True;28/11/2020;15718;1/11/2020;Within SLA;100%;1;1;28%;✓
Call-Center;Central;True;21/11/2020;22096;1/11/2020;Within SLA;100%;1;1;28%;✓
Call-Center;Central;True;18/11/2020;30652;1/11/2020;Within SLA;100%;1;1;28%;✓
Call-Center;Central;True;14/11/2020;17364;1/11/2020;Within SLA;100%;1;1;28%;✓
Call-Center;Central;True;14/11/2020;17364;1/11/2020;Within SLA;100%;1;1;28%;✓
Call-Center;Central;True;28/11/2020;17581;1/11/2020;Within SLA;100%;1;1;28%;✓
Call-Center;Central;True;7/11/2020;25518;1/11/2020;Within SLA;100%;1;1;28%;✓
Call-Center;Central;True;8/11/2020;24710;1/11/2020;Within SLA;100%;1;1;28%;✓
Call-Center;Central;True;21/11/2020;13729;1/11/2020;Within SLA;100%;1;1;28%;✓
Call-Center;Central;True;14/11/2020;26736;1/11/2020;Within SLA;100%;1;1;28%;✓
Call-Center;Central;True;14/11/2020;26736;1/11/2020;Within SLA;100%;1;1;28%;✓
Call-Center;Central;True;15/11/2020;13754;1/11/2020;Within SLA;100%;1;1;28%;✓
Call-Center;Central;True;7/11/2020;26518;1/11/2020;Within SLA;100%;1;1;28%;✓
Call-Center;Central;True;7/11/2020;26518;1/11/2020;Within SLA;100%;1;1;28%;✓
Call-Center;Central;True;2/11/2020;29975;1/11/2020;Within SLA;100%;1;1;28%;✓
Call-Center;Central;True;14/11/2020;28016;1/11/2020;Within SLA;100%;1;1;28%;✓
Call-Center;East;True;18/11/2020;24979;1/11/2020;Within SLA;100%;1;1;28%;✓
Call-Center;East;True;20/11/2020;13998;1/11/2020;Within SLA;100%;1;1;28%;✓
Call-Center;East;True;22/11/2020;30767;1/11/2020;Within SLA;100%;1;1;28%;✓
Call-Center;East;True;21/11/2020;26922;1/11/2020;Within SLA;100%;1;1;28%;✓
Call-Center;East;True;3/11/2020;18734;1/11/2020;Within SLA;100%;1;1;28%;✓
Call-Center;East;True;9/11/2020;27393;1/11/2020;Within SLA;100%;1;1;28%;✓
Call-Center;East;True;21/11/2020;24926;1/11/2020;Within SLA;100%;1;1;28%;✓
Call-Center;East;True;21/11/2020;23655;1/11/2020;Within SLA;100%;1;1;28%;✓
Call-Center;East;True;25/11/2020;24652;1/11/2020;Within SLA;100%;1;1;28%;✓
Call-Center;East;True;30/11/2020;32699;1/11/2020;Within SLA;100%;1;1;28%;✓
Call-Center;East;True;17/11/2020;26226;1/11/2020;Within SLA;100%;1;1;28%;✓
Call-Center;East;True;8/11/2020;30128;1/11/2020;Within SLA;100%;1;1;28%;✓
Call-Center;East;True;25/11/2020;23466;1/11/2020;Within SLA;100%;1;1;28%;✓
Call-Center;East;True;27/11/2020;18853;1/11/2020;Within SLA;100%;1;1;28%;✓
Call-Center;East;True;15/11/2020;30629;1/11/2020;Within SLA;100%;1;1;28%;✓
Call-Center;East;True;29/11/2020;20347;1/11/2020;Within SLA;100%;1;1;28%;✓
Call-Center;East;True;29/11/2020;20347;1/11/2020;Within SLA;100%;1;1;28%;✓
Call-Center;East;True;28/11/2020;21063;1/11/2020;Within SLA;100%;1;1;28%;✓
Call-Center;East;True;20/11/2020;30592;1/11/2020;Within SLA;100%;1;1;28%;✓
Call-Center;East;True;8/11/2020;14876;1/11/2020;Within SLA;100%;1;1;28%;✓
Call-Center;East;True;8/11/2020;14876;1/11/2020;Within SLA;100%;1;1;28%;✓
Call-Center;East;True;10/11/2020;25857;1/11/2020;Within SLA;100%;1;1;28%;✓
Call-Center;South;True;14/11/2020;22374;1/11/2020;Within SLA;100%;1;1;28%;✓
Call-Center;South;True;5/11/2020;30923;1/11/2020;Within SLA;100%;1;1;28%;✓
Call-Center;South;True;29/11/2020;30248;1/11/2020;Within SLA;100%;1;1;28%;✓
Call-Center;South;True;29/11/2020;30248;1/11/2020;Within SLA;100%;1;1;28%;✓
Call-Center;South;True;24/11/2020;32840;1/11/2020;Within SLA;100%;1;1;28%;✓
Call-Center;South;True;25/11/2020;21859;1/11/2020;Within SLA;100%;1;1;28%;✓
Call-Center;South;True;28/11/2020;26949;1/11/2020;Within SLA;100%;1;1;28%;✓
Call-Center;South;True;28/11/2020;26949;1/11/2020;Within SLA;100%;1;1;28%;✓
Call-Center;South;True;18/11/2020;19261;1/11/2020;Within SLA;100%;1;1;28%;✓
Call-Center;South;True;9/11/2020;15191;1/11/2020;Within SLA;100%;1;1;28%;✓
Call-Center;South;True;9/11/2020;15191;1/11/2020;Within SLA;100%;1;1;28%;✓
Call-Center;South;True;23/11/2020;26172;1/11/2020;Within SLA;100%;1;1;28%;✓
Call-Center;South;True;28/11/2020;24678;1/11/2020;Within SLA;100%;1;1;28%;✓
Call-Center;South;True;28/11/2020;24678;1/11/2020;Within SLA;100%;1;1;28%;✓
Call-Center;South;True;29/11/2020;23419;1/11/2020;Within SLA;100%;1;1;28%;✓
Call-Center;South;True;29/11/2020;23419;1/11/2020;Within SLA;100%;1;1;28%;✓
Call-Center;South;True;27/11/2020;20009;1/11/2020;Within SLA;100%;1;1;28%;✓
Call-Center;South;True;17/11/2020;16354;1/11/2020;Within SLA;100%;1;1;28%;✓
Call-Center;South;True;13/11/2020;20968;1/11/2020;Within SLA;100%;1;1;28%;✓
Call-Center;South;True;4/11/2020;13847;1/11/2020;Within SLA;100%;1;1;28%;✓
Call-Center;South;True;21/11/2020;24828;1/11/2020;Within SLA;100%;1;1;28%;✓
Call-Center;South;True;3/11/2020;17773;1/11/2020;Within SLA;100%;1;1;28%;✓
Call-Center;South;True;11/11/2020;27018;1/11/2020;Within SLA;100%;1;1;28%;✓
Call-Center;South;True;22/11/2020;24365;1/11/2020;Within SLA;100%;1;1;28%;✓
Call-Center;South;True;26/11/2020;13384;1/11/2020;Within SLA;100%;1;1;28%;✓
Call-Center;West;True;28/11/2020;31553;1/11/2020;Within SLA;100%;1;1;28%;✓
Call-Center;West;True;24/11/2020;30842;1/11/2020;Within SLA;100%;1;1;28%;✓
Call-Center;West;True;21/11/2020;14752;1/11/2020;Within SLA;100%;1;1;28%;✓
Call-Center;West;True;14/11/2020;22538;1/11/2020;Within SLA;100%;1;1;28%;✓
Call-Center;West;True;14/11/2020;17485;1/11/2020;Within SLA;100%;1;1;28%;✓
Call-Center;West;True;28/11/2020;31903;1/11/2020;Within SLA;100%;1;1;28%;✓
Call-Center;West;True;5/11/2020;32686;1/11/2020;Within SLA;100%;1;1;28%;✓
Call-Center;West;True;2/11/2020;19905;1/11/2020;Within SLA;100%;1;1;28%;✓
Call-Center;West;True;19/11/2020;24128;1/11/2020;Within SLA;100%;1;1;28%;✓
Call-Center;West;True;19/11/2020;24128;1/11/2020;Within SLA;100%;1;1;28%;✓
Call-Center;West;True;28/11/2020;13147;1/11/2020;Within SLA;100%;1;1;28%;✓
Call-Center;West;True;28/11/2020;23137;1/11/2020;Within SLA;100%;1;1;28%;✓
Call-Center;West;True;18/11/2020;32688;1/11/2020;Within SLA;100%;1;1;28%;✓
Call-Center;West;True;18/11/2020;32688;1/11/2020;Within SLA;100%;1;1;28%;✓
Call-Center;West;True;16/11/2020;31416;1/11/2020;Within SLA;100%;1;1;28%;✓
Call-Center;West;True;25/11/2020;20435;1/11/2020;Within SLA;100%;1;1;28%;✓
Call-Center;West;True;25/11/2020;20435;1/11/2020;Within SLA;100%;1;1;28%;✓
Call-Center;West;True;28/11/2020;28903;1/11/2020;Within SLA;100%;1;1;28%;✓
Call-Center;West;True;28/11/2020;28903;1/11/2020;Within SLA;100%;1;1;28%;✓
Call-Center;West;True;2/11/2020;29862;1/11/2020;Within SLA;100%;1;1;28%;✓
Call-Center;West;True;28/11/2020;27033;1/11/2020;Within SLA;100%;1;1;28%;✓
Call-Center;West;True;25/11/2020;27237;1/11/2020;Within SLA;100%;1;1;28%;✓
Call-Center;West;True;9/11/2020;21263;1/11/2020;Within SLA;100%;1;1;28%;✓
Call-Center;West;True;9/11/2020;21263;1/11/2020;Within SLA;100%;1;1;28%;✓
Call-Center;West;True;5/11/2020;19728;1/11/2020;Within SLA;100%;1;1;28%;✓
Call-Center;West;True;7/11/2020;25939;1/11/2020;Within SLA;100%;1;1;28%;✓
Call-Center;West;True;13/11/2020;30601;1/11/2020;Within SLA;100%;1;1;28%;✓
Call-Center;West;True;25/11/2020;22416;1/11/2020;Within SLA;100%;1;1;28%;✓
Call-Center;West;True;21/11/2020;17778;1/11/2020;Within SLA;100%;1;1;28%;✓
Call-Center;West;True;28/11/2020;32155;1/11/2020;Within SLA;100%;1;1;28%;✓
Call-Center;Central;True;29/11/2020;32719;1/11/2020;Within SLA;100%;1;1;28%;✓
Call-Center;Central;True;6/11/2020;19093;1/11/2020;Within SLA;100%;1;1;28%;✓
Call-Center;Central;True;6/11/2020;19093;1/11/2020;Within SLA;100%;1;1;28%;✓
Call-Center;Central;True;14/11/2020;13542;1/11/2020;Within SLA;100%;1;1;28%;✓
Call-Center;Central;True;25/11/2020;15797;1/11/2020;Within SLA;100%;1;1;28%;✓
Call-Center;Central;True;15/11/2020;16060;1/11/2020;Within SLA;100%;1;1;28%;✓
Call-Center;East;True;7/11/2020;20159;1/11/2020;Within SLA;100%;1;1;28%;✓
Call-Center;East;True;30/11/2020;31747;1/11/2020;Within SLA;100%;1;1;28%;✓
Call-Center;East;True;17/11/2020;27291;1/11/2020;Within SLA;100%;1;1;28%;✓
Call-Center;East;True;14/11/2020;25848;1/11/2020;Within SLA;100%;1;1;28%;✓
Call-Center;East;True;10/11/2020;24721;1/11/2020;Within SLA;100%;1;1;28%;✓
Call-Center;East;True;7/11/2020;32051;1/11/2020;Within SLA;100%;1;1;28%;✓
Call-Center;East;True;25/11/2020;21070;1/11/2020;Within SLA;100%;1;1;28%;✓
Call-Center;East;True;21/11/2020;22669;1/11/2020;Within SLA;100%;1;1;28%;✓
Call-Center;South;True;6/11/2020;25178;1/11/2020;Within SLA;100%;1;1;28%;✓
Call-Center;South;True;7/11/2020;23547;1/11/2020;Within SLA;100%;1;1;28%;✓
Call-Center;South;True;21/11/2020;19362;1/11/2020;Within SLA;100%;1;1;28%;✓
Call-Center;South;True;21/11/2020;19362;1/11/2020;Within SLA;100%;1;1;28%;✓
Call-Center;South;True;25/11/2020;30343;1/11/2020;Within SLA;100%;1;1;28%;✓
Call-Center;South;True;7/11/2020;27451;1/11/2020;Within SLA;100%;1;1;28%;✓
Call-Center;South;True;16/11/2020;16470;1/11/2020;Within SLA;100%;1;1;28%;✓
Call-Center;South;True;16/11/2020;16470;1/11/2020;Within SLA;100%;1;1;28%;✓
Call-Center;South;True;7/11/2020;21130;1/11/2020;Within SLA;100%;1;1;28%;✓
Call-Center;South;True;22/11/2020;32111;1/11/2020;Within SLA;100%;1;1;28%;✓
Call-Center;South;True;21/11/2020;30444;1/11/2020;Within SLA;100%;1;1;28%;✓
Call-Center;West;True;8/11/2020;32821;1/11/2020;Within SLA;100%;1;1;28%;✓
Call-Center;West;True;8/11/2020;32821;1/11/2020;Within SLA;100%;1;1;28%;✓
Call-Center;West;True;4/11/2020;32844;1/11/2020;Within SLA;100%;1;1;28%;✓
Call-Center;West;True;4/11/2020;32844;1/11/2020;Within SLA;100%;1;1;28%;✓
Call-Center;West;True;13/11/2020;21863;1/11/2020;Within SLA;100%;1;1;28%;✓
Call-Center;West;True;13/11/2020;21863;1/11/2020;Within SLA;100%;1;1;28%;✓
Call-Center;West;True;4/11/2020;21308;1/11/2020;Within SLA;100%;1;1;28%;✓
Call-Center;West;True;7/11/2020;27248;1/11/2020;Within SLA;100%;1;1;28%;✓
Call-Center;West;True;14/11/2020;14653;1/11/2020;Within SLA;100%;1;1;28%;✓
Call-Center;West;True;23/11/2020;17619;1/11/2020;Within SLA;100%;1;1;28%;✓
Call-Center;West;True;13/11/2020;23980;1/11/2020;Within SLA;100%;1;1;28%;✓
Call-Center;West;True;13/11/2020;23980;1/11/2020;Within SLA;100%;1;1;28%;✓
Call-Center;Central;True;7/11/2020;26730;1/11/2020;Within SLA;100%;1;1;28%;✓
Call-Center;Central;True;7/11/2020;26730;1/11/2020;Within SLA;100%;1;1;28%;✓
Call-Center;Central;True;14/11/2020;32043;1/11/2020;Within SLA;100%;1;1;28%;✓
Call-Center;Central;True;20/11/2020;32148;1/11/2020;Within SLA;100%;1;1;28%;✓
Call-Center;Central;True;26/11/2020;21167;1/11/2020;Within SLA;100%;1;1;28%;✓
Call-Center;Central;True;25/11/2020;21234;1/11/2020;Within SLA;100%;1;1;28%;✓
Call-Center;Central;True;23/11/2020;16744;1/11/2020;Within SLA;100%;1;1;28%;✓
Call-Center;Central;True;25/11/2020;15036;1/11/2020;Within SLA;100%;1;1;28%;✓
Call-Center;Central;True;16/11/2020;14447;1/11/2020;Within SLA;100%;1;1;28%;✓
Call-Center;Central;True;16/11/2020;14447;1/11/2020;Within SLA;100%;1;1;28%;✓
Call-Center;Central;True;17/11/2020;29657;1/11/2020;Within SLA;100%;1;1;28%;✓
Call-Center;Central;True;24/11/2020;30391;1/11/2020;Within SLA;100%;1;1;28%;✓
Call-Center;Central;True;28/11/2020;26524;1/11/2020;Within SLA;100%;1;1;28%;✓
Call-Center;Central;True;10/11/2020;23653;1/11/2020;Within SLA;100%;1;1;28%;✓
Call-Center;Central;True;8/11/2020;31223;1/11/2020;Within SLA;100%;1;1;28%;✓
Call-Center;Central;True;1/11/2020;26542;1/11/2020;Within SLA;100%;1;1;28%;✓
Call-Center;Central;True;1/11/2020;26542;1/11/2020;Within SLA;100%;1;1;28%;✓
Call-Center;Central;True;19/11/2020;15561;1/11/2020;Within SLA;100%;1;1;28%;✓
Call-Center;Central;True;23/11/2020;21918;1/11/2020;Within SLA;100%;1;1;28%;✓
Call-Center;Central;True;23/11/2020;21918;1/11/2020;Within SLA;100%;1;1;28%;✓
Call-Center;Central;True;23/11/2020;21458;1/11/2020;Within SLA;100%;1;1;28%;✓
Call-Center;East;True;6/11/2020;32636;1/11/2020;Within SLA;100%;1;1;28%;✓
Call-Center;East;True;21/11/2020;29490;1/11/2020;Within SLA;100%;1;1;28%;✓
Call-Center;East;True;21/11/2020;29490;1/11/2020;Within SLA;100%;1;1;28%;✓
Call-Center;East;True;4/11/2020;16505;1/11/2020;Within SLA;100%;1;1;28%;✓
Call-Center;East;True;25/11/2020;23835;1/11/2020;Within SLA;100%;1;1;28%;✓
